"Name","Character","IsDefaultSkin","EnabledByCalendar","TID","Icon","Geometry","Texture","NormalMap","MaterialMap","EmissionMap","SWF","SWFTextureExportName","Animation","AltAnimation","CameraDistance","ViewportWidth","ViewportHeight","CelebrateSfx","CelebrateSfxVolume","DeployEffect","AttackEffect","AttackEffect2","AttackEffectAlt","AttackEffect2Alt","HitEffect","DieEffect","AbilityTriggerEffect","AbilityEffect","AbilityActivationEffect","AbilityHitEffect","SkinChangeEffect","ParticleEffect3D","AbilityEffect3D","GunBone","ShadowBone","ProjectileVis","RageProjectileVis","AbilityProjectileVis","SpawnedTroopAnimation","Environment","MakeCreator","ShadowScale","Tier","ThemeIcon","ThemeTID","ThemeYear","FeatureCustomModel","FeatureCustomTextures","FeatureCustomAnimations","FeatureCustomEffects","FeatureCustomSounds","FeatureCustomVoiceovers","FeatureCustomUnits","FeatureExtraAnimations","FeatureExtraEffects","FeatureExtraSounds","ShadowSWF","ShadowExportName","ShadowAlpha","OutlineSize"
"ChampionChampion","Warrior Princess","false","false","TID_CHAMPION_CHAMPION","image/skin_icons/rc_champion_2023_dl_opt.ktx","sc3d/royalchampion_champion_geo_dl_opt.glb","sc3d/royalchampion_champion_a_dl_opt.ktx","sc3d/royalchampion_champion_n_dl_opt.ktx","sc3d/royalchampion_champion_m_dl_opt.ktx",,,,"WarriorPrincessChampionSkin",,10000,225,225,,,"RoyalChampion_Champion_Deploy_SFX","Warrior Princess Attack",,,,,"RoyalChampion_Champion_Die_SFX","Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s","RoyalChampionChampion spear",,"RoyalChampionChampion shield",,"Default",,100,"GOLD","image/theme_icons/champion_icon_dl_opt.ktx","TID_SKIN_THEME_WORLDS",2023,"true","true","true","true","true","false","false","false","false","false",,,,0
"LNY24Champion","Warrior Princess","false","false","TID_LNY24_CHAMPION","image/skin_icons/rc_lny2024_dl_opt.ktx","sc3d/royalchampion_lny24_geo_dl_opt.glb","sc3d/royalchampion_lny_a_dl_opt.ktx","sc3d/royalchampion_lny_n_dl_opt.ktx","sc3d/royalchampion_lny_m_dl_opt.ktx","sc3d/royalchampion_lny_e_dl_opt.ktx","sc/hero_bk_lunar_dl_opt.sc","water","WarriorPrincessLNY24Skin",,10000,225,225,,,"RoyalChampion_LNY24_Deploy_SFX","RoyalChampion_LNY24_Atk_SFX",,,,"RoyalChampion lny24 Hit","RoyalChampion_LNY24_Die_SFX","RoyalChampion_LNY24_Ability_SFX",,,,,,,"L_weapon_01_s","hips_s","RoyalChampionLNY24 spear",,"RoyalChampionLNY24 shield",,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"SpaceChampion","Warrior Princess","false","false","TID_SPACE_CHAMPION","image/skin_icons/rc_space_2024_dl_opt.ktx","sc3d/royalchampion_space_geo_dl_opt.glb","sc3d/royalchampion_space_a_dl_opt.ktx","sc3d/royalchampion_space_n_dl_opt.ktx","sc3d/royalchampion_space_m_dl_opt.ktx",,,,"WarriorPrincessSpaceSkin",,10000,225,225,,,"RoyalChampion_Space_Deploy","RoyalChampion_Space_Atk",,,,,"RoyalChampion_Space_Die","RoyalChampion_Space_Jump",,,,,,,"shieldTop_s","hips_s","RoyalChampionSpace spear",,"RoyalChampionSpace shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"EgyptianChampion","Warrior Princess","false","false","TID_EGYPTIAN_CHAMPION","image/skin_icons/rc_egypt_dl_opt.ktx","sc3d/royalchampion_egypt_geo_dl_opt.glb","sc3d/royalchampion_egypt_a_dl_opt.ktx","sc3d/royalchampion_egypt_n_dl_opt.ktx","sc3d/royalchampion_egypt_m_dl_opt.ktx",,,,"WarriorPrincessEgyptianSkin",,10000,225,225,,,"RoyalChampion_Egypt_Deploy","Warrior Princess Attack",,,,,"RoyalChampion_Egypt_Die","RoyalChampion_Egypt_Ability",,,,,,,"spear_s","hips_s","RoyalChampionEgypt spear",,"RoyalChampionEgypt shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"FootballChampion","Warrior Princess","false","false","TID_FOOTBALL_CHAMPION","image/skin_icons/rc_football_dl_opt.ktx","sc3d/royalchampion_football_geo_dl_opt.glb","sc3d/royalchampion_football_a_dl_opt.ktx","sc3d/royalchampion_football_n_dl_opt.ktx","sc3d/royalchampion_football_m_dl_opt.ktx",,,,"WarriorPrincessFootballSkin",,10000,225,225,,,"RoyalChampion_Football_Deploy","RoyalChampion_Football_Atk_Proj",,,,,"RoyalChampion_Football_Die","RoyalChampion_Football_Ability",,,,,,,"fx_L_toe_s","hips_s","RoyalChampion_football",,"RoyalChampion_football",,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"WildWestChampion","Warrior Princess","false","false","TID_WILDWEST_CHAMPION","image/skin_icons/rc_wildwest_dl_opt.ktx","sc3d/royalchampion_wildwest_geo_dl_opt.glb","sc3d/royalchampion_wildwest_a_dl_opt.ktx","sc3d/royalchampion_wildwest_n_dl_opt.ktx","sc3d/royalchampion_wildwest_m_dl_opt.ktx",,,,"WarriorPrincessWildWestSkin",,10000,225,225,,,"RoyalChampion_WildWest_Deploy","RoyalChampion_WildWest_Atk_Proj",,,,,"RoyalChampion_WildWest_Die","RoyalChampion_WildWest_Ability",,,,,,,"weapon4_s","hips_s","RoyalChampionwildwest spear",,"RoyalChampionwildwest shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ClashiversaryWarden","Grand Warden","false","false","TID_CLASHIVERSARY_WARDEN","image/skin_icons/gw_clashiversary_dl_opt.ktx","sc3d/grandwarden_clashiversary_geo_dl_opt.glb","sc3d/grandwarden_clashiversary_a_dl_opt.ktx","sc3d/grandwarden_clashiversary_n_dl_opt.ktx","sc3d/grandwarden_clashiversary_m_dl_opt.ktx","sc3d/grandwarden_clashiversary_e_dl_opt.ktx",,,"GrandWardenAnniversarySkin","GrandWardenFlyAnniversarySkin",10000,225,225,,,"GrandWarden_CV23_Deploy_SFX","ClockworkWarden Attack",,,,,"Grand Warden Die",,,,,,,,"staff1_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"GingerbreadWarden","Grand Warden","false","false","TID_GINGERBREAD_WARDEN","image/skin_icons/gw_cookie_dl_opt.ktx","sc3d/grandwarden_gingerbread_geo_dl_opt.glb","sc3d/grandwarden_gingerbread_a_dl_opt.ktx","sc3d/grandwarden_gingerbread_n_dl_opt.ktx","sc3d/grandwarden_gingerbread_m_dl_opt.ktx",,,,"GrandWardenGingerbreadSkin","GrandWardenFlyGingerbreadSkin",10000,225,225,,,"GrandWarden_Gingerbread_Deploy_SFX","GrandWarden GingerBread Attack",,,,"gw_ginger_hit","GrandWarden_Gingerbread_Die_SFX",,,,,,,,"staff_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"LNY24Warden","Grand Warden","false","false","TID_LNY24_WARDEN","image/skin_icons/gw_lny2024_dl_opt.ktx","sc3d/grandwarden_lny24_geo_dl_opt.glb","sc3d/grandwarden_lny_a_dl_opt.ktx","sc3d/grandwarden_lny_n_dl_opt.ktx","sc3d/grandwarden_lny_m_dl_opt.ktx","sc3d/grandwarden_lny_e_dl_opt.ktx","sc/hero_bk_lunar_dl_opt.sc","water","GrandWardenLNY24Skin","GrandWardenFlyLNY24Skin",10000,225,225,,,"GrandWarden_LNY24_Deploy_SFX","GrandWarden LNY24 Attack",,"GrandWarden LNY24 Attack Air",,"Grand Warden lny24 Hit","GrandWarden_LNY24_Die_SFX",,,,,,,,"staff4_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"SpaceWarden","Grand Warden","false","false","TID_SPACE_WARDEN","image/skin_icons/gw_space_2024_dl_opt.ktx","sc3d/grandwarden_space_geo_dl_opt.glb","sc3d/grandwarden_space_a_dl_opt.ktx","sc3d/grandwarden_space_n_dl_opt.ktx","sc3d/grandwarden_space_m_dl_opt.ktx","sc3d/grandwarden_space_e_dl_opt.ktx",,,"GrandWardenSpaceSkin","GrandWardenFlySpaceSkin",10000,225,225,,,"GrandWarden_Space_Deploy","GrandWarden_Space_Atk",,"GrandWarden_Space_AtkAir",,,"GrandWarden_Space_Die",,,,,,,,"fx_staff_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"EgyptianWarden","Grand Warden","false","false","TID_EGYPTIAN_WARDEN","image/skin_icons/gw_egypt_dl_opt.ktx","sc3d/grandwarden_egyptian_geo_dl_opt.glb","sc3d/grandwarden_egyptian_a_dl_opt.ktx","sc3d/grandwarden_egyptian_n_dl_opt.ktx","sc3d/grandwarden_egyptian_m_dl_opt.ktx","sc3d/grandwarden_egyptian_e_dl_opt.ktx",,,"GrandWardenEgyptianSkin","GrandWardenFlyEgyptianSkin",10000,225,225,,,"GrandWarden_Egypt_Deploy","GrandWarden_Egyptian_attack",,"GrandWarden_Egyptian_attack_air",,,"GrandWarden_Egypt_Die",,,,,,,,"snake_jaw_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"FootballWarden","Grand Warden","false","false","TID_FOOTBALL_WARDEN","image/skin_icons/gw_football_dl_opt.ktx","sc3d/grandwarden_football_geo_dl_opt.glb","sc3d/grandwarden_football_a_dl_opt.ktx","sc3d/grandwarden_football_n_dl_opt.ktx","sc3d/grandwarden_football_m_dl_opt.ktx",,,,"GrandWardenFootballSkin","GrandWardenFlyFootballSkin",10000,225,225,,,"GrandWarden_Football_Deploy","Football Warden Attack",,"Football Warden Attac Air",,,"GrandWarden_Football_Die",,,,,,,,"Root","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"WildWestWarden","Grand Warden","false","false","TID_WILDWEST_WARDEN","image/skin_icons/gw_wildwest_dl_opt.ktx","sc3d/grandwarden_wildwest_geo_dl_opt.glb","sc3d/grandwarden_wildwest_a_dl_opt.ktx","sc3d/grandwarden_wildwest_n_dl_opt.ktx","sc3d/grandwarden_wildwest_m_dl_opt.ktx",,,,"GrandWardenWildWestSkin","GrandWardenFlyWildWestSkin",10000,225,225,,,"GrandWarden_WildWest_Deploy","GrandWarden_Wildwest_attack",,"GrandWarden_Wildwest_attack_air",,,"GrandWarden_WildWest_Die",,,,,,,,"fx_rod_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ClashGamesWarden","Grand Warden","false","false","TID_CLASH_GAMES_WARDEN","image/skin_icons/gw_clashgames_dl_opt.ktx","sc3d/grandwarden_clash_games_geo_dl_opt.glb","sc3d/grandwarden_clash_games_a_dl_opt.ktx","sc3d/grandwarden_clash_games_n_dl_opt.ktx","sc3d/grandwarden_clash_games_m_dl_opt.ktx",,,,"GrandWardenClashGamesSkin","GrandWardenFlyClashGamesSkin",10000,225,225,,,"GrandWarden_ClashGames24_Deploy","GrandWarden Clash Games Attack",,"GrandWarden Clash Games Attack Air",,,"GrandWarden_ClashGames24_Die",,,,,,,,"fx_torch_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"AnimeWarden","Grand Warden","false","false","TID_ANIME_WARDEN","image/skin_icons/gw_anime_dl_opt.ktx","sc3d/grandwarden_anime_geo_dl_opt.glb","sc3d/grandwarden_anime_a_dl_opt.ktx","sc3d/grandwarden_anime_n_dl_opt.ktx",,,,,"GrandWardenAnimeSkin","GrandWardenFlyAnimeSkin",10000,225,225,,90,"GrandWarden_Anime_Deploy","GrandWarden anime Attack",,"GrandWarden anime Attack",,,"GrandWarden_Anime_Die",,,,,,,,"fx_staff_jewel_s","hips_s",,,,,"Anime",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false","sc/update.sc","skin_shadow_anime_game",0,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc/update.sc","skin_shadow_anime",0,
"GrandWarden030","Grand Warden","false","false","TID_TTRPG_WARDEN","image/skin_icons/gw_ttrpg_2024_dl_opt.ktx","sc3d/grandwarden_ttrpg_geo_dl_opt.glb","sc3d/grandwarden_ttrpg_a_dl_opt.ktx","sc3d/grandwarden_ttrpg_n_dl_opt.ktx","sc3d/grandwarden_ttrpg_m_dl_opt.ktx",,,,"GrandWardenTTRPGSkin","GrandWardenFlyTTRPGSkin",10000,225,225,,,"GrandWarden_TTRPG_Deploy","GrandWarden ttrpg Attack",,"GrandWarden ttrpg Attack",,"Grand Warden ttrpg Hit","GrandWarden_TTRPG_Die",,,,,,,,"staffFlame_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"LunarKing","Barbarian King","false","false","TID_LUNAR_KING","image/skin_icons/bk_lny2024_dl_opt.ktx","sc3d/barbking_lunar_geo_dl_opt.glb","sc3d/barbking_lunar_a_dl_opt.ktx","sc3d/barbking_lunar_n_dl_opt.ktx","sc3d/barbking_lunar_m_dl_opt.ktx","sc3d/barbking_lunar_e_dl_opt.ktx","sc/hero_bk_lunar_dl_opt.sc","water","BarbarianKingLunarSkin",,10000,225,225,,,"BarbKing_LNY24_Deploy_SFX","Barbarian King Chess Attack",,,,"BarbKing lny24 Hit","BarbKing_LNY24_Die_SFX","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianLNY2024","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"WinterKing","Barbarian King","false","false","TID_WINTER_KING","image/skin_icons/bk_otn_dl_opt.ktx","sc3d/barbking_winter_geo_dl_opt.glb","sc3d/barbking_winter_a_dl_opt.ktx","sc3d/barbking_winter_n_dl_opt.ktx","sc3d/barbking_winter_m_dl_opt.ktx",,,,"BarbarianKingWinterSkin",,10000,225,225,,,"BarbKing_Winter_Deploy_SFX","Barbarian King Attack",,,,"Barbarian King Winter Hit","BarbKing_Winter_Die_SFX","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"EgyptianKing","Barbarian King","false","false","TID_EGYPT_KING","image/skin_icons/bk_egypt_2024_dl_opt.ktx","sc3d/barbking_egypt_geo_dl_opt.glb","sc3d/barbking_egypt_a_dl_opt.ktx","sc3d/barbking_egypt_n_dl_opt.ktx","sc3d/barbking_egypt_m_dl_opt.ktx",,,,"BarbarianKingEgyptianSkin",,10000,225,225,,,"BarbKing_Egyptian_Deploy_SFX","Barbarian King Attack",,,,"Barbarian King Egypt Hit","BarbKing_Egyptian_Die_SFX","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"SpaceKing","Barbarian King","false","false","TID_SPACE_KING","image/skin_icons/bk_space_2024_dl_opt.ktx","sc3d/barbking_space_geo_dl_opt.glb","sc3d/barbking_space_a_dl_opt.ktx","sc3d/barbking_space_n_dl_opt.ktx","sc3d/barbking_space_m_dl_opt.ktx","sc3d/barbking_space_e_dl_opt.ktx",,,"BarbarianKingSpaceSkin",,10000,225,225,,,"BarbKing_Space_Deploy",,,,,"Barbarian King Space Hit","BarbKing_Space_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"SquadKing","Barbarian King","false","false","TID_SQUAD_KING","image/skin_icons/bk_squad_dl_opt.ktx","sc3d/barbking_squad_geo_dl_opt.glb","sc3d/barbking_squad_a_dl_opt.ktx","sc3d/barbking_squad_n_dl_opt.ktx","sc3d/barbking_squad_m_dl_opt.ktx","sc3d/barbking_squad_e_dl_opt.ktx",,,"BarbarianKingSquadSkin",,10000,225,225,,,"Barbarian King squad Deploy",,,,,"Barbarian King squad Hit","BarbKing_Squad_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"HaalandKing","Barbarian King","false","false","TID_HAALAND_KING","image/skin_icons/bk_haaland_dl_opt.ktx","sc3d/barbking_haaland_geo_dl_opt.glb","sc3d/barbking_haaland_a_dl_opt.ktx","sc3d/barbking_haaland_n_dl_opt.ktx","sc3d/barbking_haaland_m_dl_opt.ktx",,,,"BarbarianKingHaalandSkin",,10000,225,225,,,"BarbKing_Haaland_Deploy","BarbKing_Haaland_Atk_VFX",,,,,"BarbKing_Haaland_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"FootballKing","Barbarian King","false","false","TID_HAALANDCLASH_KING","image/skin_icons/bk_football_dl_opt.ktx","sc3d/barbking_haalandclash_geo_dl_opt.glb","sc3d/barbking_haalandclash_a_dl_opt.ktx","sc3d/barbking_haalandclash_n_dl_opt.ktx","sc3d/barbking_haalandclash_m_dl_opt.ktx",,,,"BarbarianKingHaalandClashSkin",,10000,225,225,,,"BarbKing_Football_Deploy","BarbKing_Football_Atk_VFX",,,,,"BarbKing_Football_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"WildWestKing","Barbarian King","false","false","TID_WILDWEST_KING","image/skin_icons/bk_wildwest_dl_opt.ktx","sc3d/barbking_wildwest_geo_dl_opt.glb","sc3d/barbking_wildwest_a_dl_opt.ktx","sc3d/barbking_wildwest_n_dl_opt.ktx","sc3d/barbking_wildwest_m_dl_opt.ktx",,,,"BarbarianKingWildWestClashSkin",,10000,225,225,,,"BarbKing_WildWest_Deploy","BarbKing_WildWest_Atk_VFX",,,,,"BarbKing_WildWest_Die","King Ability Effect",,,,,,,"horsestaff_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"BuilderApprentice",,"true","false","TID_APPRENTICEBUILDER_KING","image/skin_icons/bk_original.ktx","sc3d/apprenticebuilder_default_geo.glb","sc3d/apprenticebuilder_default_a.ktx","sc3d/apprenticebuilder_default_n.ktx","sc3d/apprenticebuilder_default_m.ktx",,,,"ApprenticeBuilderSkin",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,65,"DEFAULT",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ClashGamesKing","Barbarian King","false","false","TID_CLASH_GAMES_KING","image/skin_icons/bk_clashgames_dl_opt.ktx","sc3d/barbking_clash_games_geo_dl_opt.glb","sc3d/barbking_clash_games_a_dl_opt.ktx","sc3d/barbking_clash_games_n_dl_opt.ktx","sc3d/barbking_clash_games_m_dl_opt.ktx",,,,"BarbarianKingClashGamesSkin",,10000,225,225,,,"BarbKing_ClashGames24_Deploy","Barbarian King Attack",,,,,"BarbKing_ClashGames24_Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"LNY24Queen","Archer Queen","false","false","TID_LNY24_QUEEN","image/skin_icons/aq_lny2024_dl_opt.ktx","sc3d/archerqueen_lny24_geo_dl_opt.glb","sc3d/archerqueen_lny_a_dl_opt.ktx","sc3d/archerqueen_lny_n_dl_opt.ktx","sc3d/archerqueen_lny_m_dl_opt.ktx","sc3d/archerqueen_lny_e_dl_opt.ktx","sc/hero_bk_lunar_dl_opt.sc","water","ArcherQueenLNY24Skin",,10000,225,225,,,"ArcherQueen_LNY24_Deploy_SFX","ArcherQueen Chess Attack",,,,"Archer Queen LNY Hit","ArcherQueen_LNY24_Die_SFX","Queen Ability Effect",,,,,,,"waterUpperJaw_s","hips_s","ArcherQueenLNY24_arrow","ArcherQueenLNY24 arrow rage","ArcherQueenLNY24_arrow","ArcherLNY2024","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"SpaceQueen","Archer Queen","false","false","TID_SPACE_QUEEN","image/skin_icons/aq_space_2024_dl_opt.ktx","sc3d/archerqueen_space_geo_dl_opt.glb","sc3d/archerqueen_space_a_dl_opt.ktx","sc3d/archerqueen_space_n_dl_opt.ktx","sc3d/archerqueen_space_m_dl_opt.ktx",,,,"ArcherQueenSpaceSkin",,10000,225,225,,,"ArcherQueen_Space_Deploy","ArcherQueen_Space_Atk",,,,,"ArcherQueen_Space_Die","Queen Ability Effect",,,,,,,"fx_weapon_s","hips_s","ArcherQueenSpace_arrow","ArcherQueenSpace_arrow_rage","ArcherQueenSpace_arrow",,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"EgyptianQueen","Archer Queen","false","false","TID_EGYPTIAN_QUEEN","image/skin_icons/aq_egypt_2024_dl_opt.ktx","sc3d/archerqueen_egyptian_geo_dl_opt.glb","sc3d/archerqueen_egyptian_a_dl_opt.ktx","sc3d/archerqueen_egyptian_n_dl_opt.ktx","sc3d/archerqueen_egyptian_m_dl_opt.ktx","sc3d/archerqueen_egyptian_e_dl_opt.ktx",,,"ArcherQueenEgyptianSkin",,10000,225,225,,,"ArcherQueen_Egypt_Deploy","ArcherQueen_Egypt_Atk_Proj",,,,,"ArcherQueen_Egypt_Die","Queen Ability Effect",,,,,,,"arrow_s","hips_s","ArcherQueenEgypt_arrow","ArcherQueenEgypt_arrow_rage","ArcherQueenEgypt_arrow",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"FootballQueen","Archer Queen","false","false","TID_FOOTBALL_QUEEN","image/skin_icons/aq_football_dl_opt.ktx","sc3d/archerqueen_football_geo_dl_opt.glb","sc3d/archerqueen_football_a_dl_opt.ktx","sc3d/archerqueen_football_n_dl_opt.ktx","sc3d/archerqueen_football_m_dl_opt.ktx",,,,"ArcherQueenFootballSkin",,10000,225,225,,,"ArcherQueen_Football_Deploy","ArcherQueen_Football_Atk_Proj",,,,,"ArcherQueen_Football_Die","Queen Ability Effect",,,,,,,"fx_R_toe_s","hips_s","ArcherQueen football arrow","ArcherQueen football arrow rage","ArcherQueen football arrow",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"WildWestQueen","Archer Queen","false","false","TID_WILDWEST_QUEEN","image/skin_icons/aq_wildwest_dl_opt.ktx","sc3d/archerqueen_wildwest_geo_dl_opt.glb","sc3d/archerqueen_wildwest_a_dl_opt.ktx","sc3d/archerqueen_wildwest_n_dl_opt.ktx","sc3d/archerqueen_wildwest_m_dl_opt.ktx",,,,"ArcherQueenWildWestSkin",,10000,225,225,,,"ArcherQueen_WildWest_Deploy","ArcherQueen_WildWest_Atk_Proj",,,,,"ArcherQueen_WildWest_Die","Queen Ability Effect",,,,,,,"fx_gun4_s","hips_s","ArcherQueen wildwest arrow","ArcherQueen football arrow rage","ArcherQueen wildwest arrow",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ClashGamesQueen","Archer Queen","false","false","TID_CLASH_GAMES_QUEEN","image/skin_icons/aq_clashgames_dl_opt.ktx","sc3d/archerqueen_clash_games_geo_dl_opt.glb","sc3d/archerqueen_clash_games_a_dl_opt.ktx","sc3d/archerqueen_clash_games_n_dl_opt.ktx","sc3d/archerqueen_clash_games_m_dl_opt.ktx",,,,"ArcherQueenClashGamesSkin",,10000,225,225,,,"ArcherQueen_ClashGames24_Deploy","ArcherQueen_ClashGames24_Atk_Proj",,,,,"ArcherQueen_ClashGames24_Die","Queen Ability Effect",,,,,,,"bow_s","hips_s","ArcherQueenClashGames_arrow","ArcherQueenClashGames_arrow_rage","ArcherQueenClashGames_arrow",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"AnimeQueen","Archer Queen","false","false","TID_ANIME_QUEEN","image/skin_icons/aq_anime_dl_opt.ktx","sc3d/archerqueen_anime_geo_dl_opt.glb","sc3d/archerqueen_anime_a_dl_opt.ktx","sc3d/archerqueen_anime_n_dl_opt.ktx",,,,,"ArcherQueenAnimeSkin",,10000,225,225,,90,"ArcherQueen_Anime_Deploy","ArcherQueen Attack",,,,,"ArcherQueen_Anime_Die","Queen Ability Effect",,,,,,,,"hips_s","ArcherQueen_anime_arrow","ArcherQueen_anime_arrow_rage","ArcherQueen_anime_arrow",,"Anime",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false","sc/update.sc","skin_shadow_anime_game",0,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc/update.sc","skin_shadow_anime",0,
"ArcherQueen038","Archer Queen","false","false","TID_TTRPG_QUEEN","image/skin_icons/aq_ttrpg_2024_dl_opt.ktx","sc3d/archerqueen_ttrpg_geo_dl_opt.glb","sc3d/archerqueen_ttrpg_a_dl_opt.ktx","sc3d/archerqueen_ttrpg_n_dl_opt.ktx","sc3d/archerqueen_ttrpg_m_dl_opt.ktx","sc3d/archerqueen_ttrpg_e_dl_opt.ktx",,,"ArcherQueenTTRPGSkin",,10000,225,225,,,"ArcherQueen_TTRPG_Deploy","ArcherQueen_TTRPG_Atk_Proj",,,,,"ArcherQueen_TTRPG_Die","Queen Ability Effect",,,,,,,"bow_s","hips_s","ArcherQueen_ttrpg_arrow","ArcherQueen_ttrpg_arrow_rage","ArcherQueen_ttrpg_arrow",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ArcherQueen039","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"ArcherQueen040","Archer Queen","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"WarmachineDefault","Warmachine","true","false","TID_WARMACHINE","image/skin_icons/bm_original.ktx","sc3d/buildermachine_default_geo.glb","sc3d/buildermachine_default_a.ktx","sc3d/buildermachine_default_n.ktx","sc3d/buildermachine_default_m.ktx",,,,"BuilderMachineDefaultSkin",,10000,225,225,,,"Warmachine Deploy","Warmachine Attack",,,,"Warmachine Hit","Warmachine Die",,,,"Warmachine Power Hit",,,"warmachine_weapon_glow",,"hips_s",,,,,"Default",,200,"DEFAULT",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ArmoredMachine","Warmachine","false","false","TID_ARMOREDMACHINE","image/skin_icons/bm_armored_dl_opt.ktx","sc3d/buildermachine_armor_geo_dl_opt.glb","sc3d/buildermachine_armored_a_dl_opt.ktx","sc3d/buildermachine_armored_n_dl_opt.ktx","sc3d/buildermachine_armored_m_dl_opt.ktx",,,,"BuilderMachineArmoredSkin",,10000,225,225,,,"Warmachine Deploy","Warmachine Attack",,,,"Warmachine Hit","Warmachine Die",,,,"Warmachine Power Hit",,,"warmachine_weapon_glow",,"hips_s",,,,,"Default",,200,"BASIC",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"Warmachine002","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"Warmachine003","Warmachine","false","true",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
